1500,0.45375,0.495,0.53625,0.5775,0.61875,0.66,0.70125,0.7425,0.78375,0.825,0.86625,0.9075,0.94875,0.99,1.03125,1.0725,1.11375,1.155,1.19625,1.2375,1.27875,1.32,1.36125,1.4025,1.44375,1.485,1.52625,1.5675,1.60875,1.65,1.69125,1.7325,1.77375,1.815,1.85625,1.8975,1.93875,1.98,2.02125,2.0625,2.10375,2.145,2.18625,2.2275,2.26875,2.31,2.35125,2.3925,2.43375,2.475,2.51625,2.5575,2.59875,2.64,2.68125,2.7225,2.76375,2.805,2.84625,2.8875,2.92875,2.97,3.01125,3.0525,3.09375,3.135,3.17625,3.2175,3.25875,3.3,3.34125,3.3825,3.42375,3.465,3.50625,3.5475,3.58875,3.63,3.67125,3.7125,3.75375,3.795,3.83625,3.8775,3.91875,3.96,4.00125,4.0425,4.08375,4.125,4.16625,4.2075,4.24875,4.29,4.33125,4.3725,4.41375,4.455,4.49625,4.5375,4.57875,4.62,4.66125,4.7025,4.74375,4.785,4.82625,4.8675,4.90875,4.95,4.99125,5.0325,5.07375,5.115,5.15625,5.1975,5.23875,5.28,5.32125,5.3625,5.40375,5.445,5.48625,5.5275,5.56875,5.61,5.65125,5.6925,5.73375,5.775,5.81625,5.8575,5.89875,5.94,5.98125,6.0225,6.06375,6.105,6.14625,6.1875,6.22875,6.27,6.31125,6.3525,6.39375,6.435,6.47625,6.5175,6.55875,6.6
1550,0.468875,0.5115,0.554125,0.59675,0.639375,0.682,0.724625,0.76725,0.809875,0.8525,0.895125,0.93775,0.980375,1.023,1.065625,1.10825,1.150875,1.1935,1.236125,1.27875,1.321375,1.364,1.406625,1.44925,1.491875,1.5345,1.577125,1.61975,1.662375,1.705,1.747625,1.79025,1.832875,1.8755,1.918125,1.96075,2.003375,2.046,2.088625,2.13125,2.173875,2.2165,2.259125,2.30175,2.344375,2.387,2.429625,2.47225,2.514875,2.5575,2.600125,2.64275,2.685375,2.728,2.770625,2.81325,2.855875,2.8985,2.941125,2.98375,3.026375,3.069,3.111625,3.15425,3.196875,3.2395,3.282125,3.32475,3.367375,3.41,3.452625,3.49525,3.537875,3.5805,3.623125,3.66575,3.708375,3.751,3.793625,3.83625,3.878875,3.9215,3.964125,4.00675,4.049375,4.092,4.134625,4.17725,4.219875,4.2625,4.305125,4.34775,4.390375,4.433,4.475625,4.51825,4.560875,4.6035,4.646125,4.68875,4.731375,4.774,4.816625,4.85925,4.901875,4.9445,4.987125,5.02975,5.072375,5.115,5.157625,5.20025,5.242875,5.2855,5.328125,5.37075,5.413375,5.456,5.498625,5.54125,5.583875,5.6265,5.669125,5.71175,5.754375,5.797,5.839625,5.88225,5.924875,5.9675,6.010125,6.05275,6.095375,6.138,6.180625,6.22325,6.265875,6.3085,6.351125,6.39375,6.436375,6.479,6.521625,6.56425,6.606875,6.6495,6.692125,6.73475,6.777375,6.82
1600,0.484,0.528,0.572,0.616,0.66,0.704,0.748,0.792,0.836,0.88,0.924,0.968,1.012,1.056,1.1,1.144,1.188,1.232,1.276,1.32,1.364,1.408,1.452,1.496,1.54,1.584,1.628,1.672,1.716,1.76,1.804,1.848,1.892,1.936,1.98,2.024,2.068,2.112,2.156,2.2,2.244,2.288,2.332,2.376,2.42,2.464,2.508,2.552,2.596,2.64,2.684,2.728,2.772,2.816,2.86,2.904,2.948,2.992,3.036,3.08,3.124,3.168,3.212,3.256,3.3,3.344,3.388,3.432,3.476,3.52,3.564,3.608,3.652,3.696,3.74,3.784,3.828,3.872,3.916,3.96,4.004,4.048,4.092,4.136,4.18,4.224,4.268,4.312,4.356,4.4,4.444,4.488,4.532,4.576,4.62,4.664,4.708,4.752,4.796,4.84,4.884,4.928,4.972,5.016,5.06,5.104,5.148,5.192,5.236,5.28,5.324,5.368,5.412,5.456,5.5,5.544,5.588,5.632,5.676,5.72,5.764,5.808,5.852,5.896,5.94,5.984,6.028,6.072,6.116,6.16,6.204,6.248,6.292,6.336,6.38,6.424,6.468,6.512,6.556,6.6,6.644,6.688,6.732,6.776,6.82,6.864,6.908,6.952,6.996,7.04
1650,0.499125,0.5445,0.589875,0.63525,0.680625,0.726,0.771375,0.81675,0.862125,0.9075,0.952875,0.99825,1.043625,1.089,1.134375,1.17975,1.225125,1.2705,1.315875,1.36125,1.406625,1.452,1.497375,1.54275,1.588125,1.6335,1.678875,1.72425,1.769625,1.815,1.860375,1.90575,1.951125,1.9965,2.041875,2.08725,2.132625,2.178,2.223375,2.26875,2.314125,2.3595,2.404875,2.45025,2.495625,2.541,2.586375,2.63175,2.677125,2.7225,2.767875,2.81325,2.858625,2.904,2.949375,2.99475,3.040125,3.0855,3.130875,3.17625,3.221625,3.267,3.312375,3.35775,3.403125,3.4485,3.493875,3.53925,3.584625,3.63,3.675375,3.72075,3.766125,3.8115,3.856875,3.90225,3.947625,3.993,4.038375,4.08375,4.129125,4.1745,4.219875,4.26525,4.310625,4.356,4.401375,4.44675,4.492125,4.5375,4.582875,4.62825,4.673625,4.719,4.764375,4.80975,4.855125,4.9005,4.945875,4.99125,5.036625,5.082,5.127375,5.17275,5.218125,5.2635,5.308875,5.35425,5.399625,5.445,5.490375,5.53575,5.581125,5.6265,5.671875,5.71725,5.762625,5.808,5.853375,5.89875,5.944125,5.9895,6.034875,6.08025,6.125625,6.171,6.216375,6.26175,6.307125,6.3525,6.397875,6.44325,6.488625,6.534,6.579375,6.62475,6.670125,6.7155,6.760875,6.80625,6.851625,6.897,6.942375,6.98775,7.033125,7.0785,7.123875,7.16925,7.214625,7.26
1700,0.51425,0.561,0.60775,0.6545,0.70125,0.748,0.79475,0.8415,0.88825,0.935,0.98175,1.0285,1.07525,1.122,1.16875,1.2155,1.26225,1.309,1.35575,1.4025,1.44925,1.496,1.54275,1.5895,1.63625,1.683,1.72975,1.7765,1.82325,1.87,1.91675,1.9635,2.01025,2.057,2.10375,2.1505,2.19725,2.244,2.29075,2.3375,2.38425,2.431,2.47775,2.5245,2.57125,2.618,2.66475,2.7115,2.75825,2.805,2.85175,2.8985,2.94525,2.992,3.03875,3.0855,3.13225,3.179,3.22575,3.2725,3.31925,3.366,3.41275,3.4595,3.50625,3.553,3.59975,3.6465,3.69325,3.74,3.78675,3.8335,3.88025,3.927,3.97375,4.0205,4.06725,4.114,4.16075,4.2075,4.25425,4.301,4.34775,4.3945,4.44125,4.488,4.53475,4.5815,4.62825,4.675,4.72175,4.7685,4.81525,4.862,4.90875,4.9555,5.00225,5.049,5.09575,5.1425,5.18925,5.236,5.28275,5.3295,5.37625,5.423,5.46975,5.5165,5.56325,5.61,5.65675,5.7035,5.75025,5.797,5.84375,5.8905,5.93725,5.984,6.03075,6.0775,6.12425,6.171,6.21775,6.2645,6.31125,6.358,6.40475,6.4515,6.49825,6.545,6.59175,6.6385,6.68525,6.732,6.77875,6.8255,6.87225,6.919,6.96575,7.0125,7.05925,7.106,7.15275,7.1995,7.24625,7.293,7.33975,7.3865,7.43325,7.48
1750,0.529375,0.5775,0.625625,0.67375,0.721875,0.77,0.818125,0.86625,0.914375,0.9625,1.010625,1.05875,1.106875,1.155,1.203125,1.25125,1.299375,1.3475,1.395625,1.44375,1.491875,1.54,1.588125,1.63625,1.684375,1.7325,1.780625,1.82875,1.876875,1.925,1.973125,2.02125,2.069375,2.1175,2.165625,2.21375,2.261875,2.31,2.358125,2.40625,2.454375,2.5025,2.550625,2.59875,2.646875,2.695,2.743125,2.79125,2.839375,2.8875,2.935625,2.98375,3.031875,3.08,3.128125,3.17625,3.224375,3.2725,3.320625,3.36875,3.416875,3.465,3.513125,3.56125,3.609375,3.6575,3.705625,3.75375,3.801875,3.85,3.898125,3.94625,3.994375,4.0425,4.090625,4.13875,4.186875,4.235,4.283125,4.33125,4.379375,4.4275,4.475625,4.52375,4.571875,4.62,4.668125,4.71625,4.764375,4.8125,4.860625,4.90875,4.956875,5.005,5.053125,5.10125,5.149375,5.1975,5.245625,5.29375,5.341875,5.39,5.438125,5.48625,5.534375,5.5825,5.630625,5.67875,5.726875,5.775,5.823125,5.87125,5.919375,5.9675,6.015625,6.06375,6.111875,6.16,6.208125,6.25625,6.304375,6.3525,6.400625,6.44875,6.496875,6.545,6.593125,6.64125,6.689375,6.7375,6.785625,6.83375,6.881875,6.93,6.978125,7.02625,7.074375,7.1225,7.170625,7.21875,7.266875,7.315,7.363125,7.41125,7.459375,7.5075,7.555625,7.60375,7.651875,7.7
1800,0.5445,0.594,0.6435,0.693,0.7425,0.792,0.8415,0.891,0.9405,0.99,1.0395,1.089,1.1385,1.188,1.2375,1.287,1.3365,1.386,1.4355,1.485,1.5345,1.584,1.6335,1.683,1.7325,1.782,1.8315,1.881,1.9305,1.98,2.0295,2.079,2.1285,2.178,2.2275,2.277,2.3265,2.376,2.4255,2.475,2.5245,2.574,2.6235,2.673,2.7225,2.772,2.8215,2.871,2.9205,2.97,3.0195,3.069,3.1185,3.168,3.2175,3.267,3.3165,3.366,3.4155,3.465,3.5145,3.564,3.6135,3.663,3.7125,3.762,3.8115,3.861,3.9105,3.96,4.0095,4.059,4.1085,4.158,4.2075,4.257,4.3065,4.356,4.4055,4.455,4.5045,4.554,4.6035,4.653,4.7025,4.752,4.8015,4.851,4.9005,4.95,4.9995,5.049,5.0985,5.148,5.1975,5.247,5.2965,5.346,5.3955,5.445,5.4945,5.544,5.5935,5.643,5.6925,5.742,5.7915,5.841,5.8905,5.94,5.9895,6.039,6.0885,6.138,6.1875,6.237,6.2865,6.336,6.3855,6.435,6.4845,6.534,6.5835,6.633,6.6825,6.732,6.7815,6.831,6.8805,6.93,6.9795,7.029,7.0785,7.128,7.1775,7.227,7.2765,7.326,7.3755,7.425,7.4745,7.524,7.5735,7.623,7.6725,7.722,7.7715,7.821,7.8705,7.92
1850,0.559625,0.6105,0.661375,0.71225,0.763125,0.814,0.864875,0.91575,0.966625,1.0175,1.068375,1.11925,1.170125,1.221,1.271875,1.32275,1.373625,1.4245,1.475375,1.52625,1.577125,1.628,1.678875,1.72975,1.780625,1.8315,1.882375,1.93325,1.984125,2.035,2.085875,2.13675,2.187625,2.2385,2.289375,2.34025,2.391125,2.442,2.492875,2.54375,2.594625,2.6455,2.696375,2.74725,2.798125,2.849,2.899875,2.95075,3.001625,3.0525,3.103375,3.15425,3.205125,3.256,3.306875,3.35775,3.408625,3.4595,3.510375,3.56125,3.612125,3.663,3.713875,3.76475,3.815625,3.8665,3.917375,3.96825,4.019125,4.07,4.120875,4.17175,4.222625,4.2735,4.324375,4.37525,4.426125,4.477,4.527875,4.57875,4.629625,4.6805,4.731375,4.78225,4.833125,4.884,4.934875,4.98575,5.036625,5.0875,5.138375,5.18925,5.240125,5.291,5.341875,5.39275,5.443625,5.4945,5.545375,5.59625,5.647125,5.698,5.748875,5.79975,5.850625,5.9015,5.952375,6.00325,6.054125,6.105,6.155875,6.20675,6.257625,6.3085,6.359375,6.41025,6.461125,6.512,6.562875,6.61375,6.664625,6.7155,6.766375,6.81725,6.868125,6.919,6.969875,7.02075,7.071625,7.1225,7.173375,7.22425,7.275125,7.326,7.376875,7.42775,7.478625,7.5295,7.580375,7.63125,7.682125,7.733,7.783875,7.83475,7.885625,7.9365,7.987375,8.03825,8.089125,8.14
1900,0.57475,0.627,0.67925,0.7315,0.78375,0.836,0.88825,0.9405,0.99275,1.045,1.09725,1.1495,1.20175,1.254,1.30625,1.3585,1.41075,1.463,1.51525,1.5675,1.61975,1.672,1.72425,1.7765,1.82875,1.881,1.93325,1.9855,2.03775,2.09,2.14225,2.1945,2.24675,2.299,2.35125,2.4035,2.45575,2.508,2.56025,2.6125,2.66475,2.717,2.76925,2.8215,2.87375,2.926,2.97825,3.0305,3.08275,3.135,3.18725,3.2395,3.29175,3.344,3.39625,3.4485,3.50075,3.553,3.60525,3.6575,3.70975,3.762,3.81425,3.8665,3.91875,3.971,4.02325,4.0755,4.12775,4.18,4.23225,4.2845,4.33675,4.389,4.44125,4.4935,4.54575,4.598,4.65025,4.7025,4.75475,4.807,4.85925,4.9115,4.96375,5.016,5.06825,5.1205,5.17275,5.225,5.27725,5.3295,5.38175,5.434,5.48625,5.5385,5.59075,5.643,5.69525,5.7475,5.79975,5.852,5.90425,5.9565,6.00875,6.061,6.11325,6.1655,6.21775,6.27,6.32225,6.3745,6.42675,6.479,6.53125,6.5835,6.63575,6.688,6.74025,6.7925,6.84475,6.897,6.94925,7.0015,7.05375,7.106,7.15825,7.2105,7.26275,7.315,7.36725,7.4195,7.47175,7.524,7.57625,7.6285,7.68075,7.733,7.78525,7.8375,7.88975,7.942,7.99425,8.0465,8.09875,8.151,8.20325,8.2555,8.30775,8.36
1950,0.589875,0.6435,0.697125,0.75075,0.804375,0.858,0.911625,0.96525,1.018875,1.0725,1.126125,1.17975,1.233375,1.287,1.340625,1.39425,1.447875,1.5015,1.555125,1.60875,1.662375,1.716,1.769625,1.82325,1.876875,1.9305,1.984125,2.03775,2.091375,2.145,2.198625,2.25225,2.305875,2.3595,2.413125,2.46675,2.520375,2.574,2.627625,2.68125,2.734875,2.7885,2.842125,2.89575,2.949375,3.003,3.056625,3.11025,3.163875,3.2175,3.271125,3.32475,3.378375,3.432,3.485625,3.53925,3.592875,3.6465,3.700125,3.75375,3.807375,3.861,3.914625,3.96825,4.021875,4.0755,4.129125,4.18275,4.236375,4.29,4.343625,4.39725,4.450875,4.5045,4.558125,4.61175,4.665375,4.719,4.772625,4.82625,4.879875,4.9335,4.987125,5.04075,5.094375,5.148,5.201625,5.25525,5.308875,5.3625,5.416125,5.46975,5.523375,5.577,5.630625,5.68425,5.737875,5.7915,5.845125,5.89875,5.952375,6.006,6.059625,6.11325,6.166875,6.2205,6.274125,6.32775,6.381375,6.435,6.488625,6.54225,6.595875,6.6495,6.703125,6.75675,6.810375,6.864,6.917625,6.97125,7.024875,7.0785,7.132125,7.18575,7.239375,7.293,7.346625,7.40025,7.453875,7.5075,7.561125,7.61475,7.668375,7.722,7.775625,7.82925,7.882875,7.9365,7.990125,8.04375,8.097375,8.151,8.204625,8.25825,8.311875,8.3655,8.419125,8.47275,8.526375,8.58
2000,0.605,0.66,0.715,0.77,0.825,0.88,0.935,0.99,1.045,1.1,1.155,1.21,1.265,1.32,1.375,1.43,1.485,1.54,1.595,1.65,1.705,1.76,1.815,1.87,1.925,1.98,2.035,2.09,2.145,2.2,2.255,2.31,2.365,2.42,2.475,2.53,2.585,2.64,2.695,2.75,2.805,2.86,2.915,2.97,3.025,3.08,3.135,3.19,3.245,3.3,3.355,3.41,3.465,3.52,3.575,3.63,3.685,3.74,3.795,3.85,3.905,3.96,4.015,4.07,4.125,4.18,4.235,4.29,4.345,4.4,4.455,4.51,4.565,4.62,4.675,4.73,4.785,4.84,4.895,4.95,5.005,5.06,5.115,5.17,5.225,5.28,5.335,5.39,5.445,5.5,5.555,5.61,5.665,5.72,5.775,5.83,5.885,5.94,5.995,6.05,6.105,6.16,6.215,6.27,6.325,6.38,6.435,6.49,6.545,6.6,6.655,6.71,6.765,6.82,6.875,6.93,6.985,7.04,7.095,7.15,7.205,7.26,7.315,7.37,7.425,7.48,7.535,7.59,7.645,7.7,7.755,7.81,7.865,7.92,7.975,8.03,8.085,8.14,8.195,8.25,8.305,8.36,8.415,8.47,8.525,8.58,8.635,8.69,8.745,8.8
2050,0.620125,0.6765,0.732875,0.78925,0.845625,0.902,0.958375,1.01475,1.071125,1.1275,1.183875,1.24025,1.296625,1.353,1.409375,1.46575,1.522125,1.5785,1.634875,1.69125,1.747625,1.804,1.860375,1.91675,1.973125,2.0295,2.085875,2.14225,2.198625,2.255,2.311375,2.36775,2.424125,2.4805,2.536875,2.59325,2.649625,2.706,2.762375,2.81875,2.875125,2.9315,2.987875,3.04425,3.100625,3.157,3.213375,3.26975,3.326125,3.3825,3.438875,3.49525,3.551625,3.608,3.664375,3.72075,3.777125,3.8335,3.889875,3.94625,4.002625,4.059,4.115375,4.17175,4.228125,4.2845,4.340875,4.39725,4.453625,4.51,4.566375,4.62275,4.679125,4.7355,4.791875,4.84825,4.904625,4.961,5.017375,5.07375,5.130125,5.1865,5.242875,5.29925,5.355625,5.412,5.468375,5.52475,5.581125,5.6375,5.693875,5.75025,5.806625,5.863,5.919375,5.97575,6.032125,6.0885,6.144875,6.20125,6.257625,6.314,6.370375,6.42675,6.483125,6.5395,6.595875,6.65225,6.708625,6.765,6.821375,6.87775,6.934125,6.9905,7.046875,7.10325,7.159625,7.216,7.272375,7.32875,7.385125,7.4415,7.497875,7.55425,7.610625,7.667,7.723375,7.77975,7.836125,7.8925,7.948875,8.00525,8.061625,8.118,8.174375,8.23075,8.287125,8.3435,8.399875,8.45625,8.512625,8.569,8.625375,8.68175,8.738125,8.7945,8.850875,8.90725,8.963625,9.02
2100,0.63525,0.693,0.75075,0.8085,0.86625,0.924,0.98175,1.0395,1.09725,1.155,1.21275,1.2705,1.32825,1.386,1.44375,1.5015,1.55925,1.617,1.67475,1.7325,1.79025,1.848,1.90575,1.9635,2.02125,2.079,2.13675,2.1945,2.25225,2.31,2.36775,2.4255,2.48325,2.541,2.59875,2.6565,2.71425,2.772,2.82975,2.8875,2.94525,3.003,3.06075,3.1185,3.17625,3.234,3.29175,3.3495,3.40725,3.465,3.52275,3.5805,3.63825,3.696,3.75375,3.8115,3.86925,3.927,3.98475,4.0425,4.10025,4.158,4.21575,4.2735,4.33125,4.389,4.44675,4.5045,4.56225,4.62,4.67775,4.7355,4.79325,4.851,4.90875,4.9665,5.02425,5.082,5.13975,5.1975,5.25525,5.313,5.37075,5.4285,5.48625,5.544,5.60175,5.6595,5.71725,5.775,5.83275,5.8905,5.94825,6.006,6.06375,6.1215,6.17925,6.237,6.29475,6.3525,6.41025,6.468,6.52575,6.5835,6.64125,6.699,6.75675,6.8145,6.87225,6.93,6.98775,7.0455,7.10325,7.161,7.21875,7.2765,7.33425,7.392,7.44975,7.5075,7.56525,7.623,7.68075,7.7385,7.79625,7.854,7.91175,7.9695,8.02725,8.085,8.14275,8.2005,8.25825,8.316,8.37375,8.4315,8.48925,8.547,8.60475,8.6625,8.72025,8.778,8.83575,8.8935,8.95125,9.009,9.06675,9.1245,9.18225,9.24
2150,0.650375,0.7095,0.768625,0.82775,0.886875,0.946,1.005125,1.06425,1.123375,1.1825,1.241625,1.30075,1.359875,1.419,1.478125,1.53725,1.596375,1.6555,1.714625,1.77375,1.832875,1.892,1.951125,2.01025,2.069375,2.1285,2.187625,2.24675,2.305875,2.365,2.424125,2.48325,2.542375,2.6015,2.660625,2.71975,2.778875,2.838,2.897125,2.95625,3.015375,3.0745,3.133625,3.19275,3.251875,3.311,3.370125,3.42925,3.488375,3.5475,3.606625,3.66575,3.724875,3.784,3.843125,3.90225,3.961375,4.0205,4.079625,4.13875,4.197875,4.257,4.316125,4.37525,4.434375,4.4935,4.552625,4.61175,4.670875,4.73,4.789125,4.84825,4.907375,4.9665,5.025625,5.08475,5.143875,5.203,5.262125,5.32125,5.380375,5.4395,5.498625,5.55775,5.616875,5.676,5.735125,5.79425,5.853375,5.9125,5.971625,6.03075,6.089875,6.149,6.208125,6.26725,6.326375,6.3855,6.444625,6.50375,6.562875,6.622,6.681125,6.74025,6.799375,6.8585,6.917625,6.97675,7.035875,7.095,7.154125,7.21325,7.272375,7.3315,7.390625,7.44975,7.508875,7.568,7.627125,7.68625,7.745375,7.8045,7.863625,7.92275,7.981875,8.041,8.100125,8.15925,8.218375,8.2775,8.336625,8.39575,8.454875,8.514,8.573125,8.63225,8.691375,8.7505,8.809625,8.86875,8.927875,8.987,9.046125,9.10525,9.164375,9.2235,9.282625,9.34175,9.400875,9.46
2200,0.6655,0.726,0.7865,0.847,0.9075,0.968,1.0285,1.089,1.1495,1.21,1.2705,1.331,1.3915,1.452,1.5125,1.573,1.6335,1.694,1.7545,1.815,1.8755,1.936,1.9965,2.057,2.1175,2.178,2.2385,2.299,2.3595,2.42,2.4805,2.541,2.6015,2.662,2.7225,2.783,2.8435,2.904,2.9645,3.025,3.0855,3.146,3.2065,3.267,3.3275,3.388,3.4485,3.509,3.5695,3.63,3.6905,3.751,3.8115,3.872,3.9325,3.993,4.0535,4.114,4.1745,4.235,4.2955,4.356,4.4165,4.477,4.5375,4.598,4.6585,4.719,4.7795,4.84,4.9005,4.961,5.0215,5.082,5.1425,5.203,5.2635,5.324,5.3845,5.445,5.5055,5.566,5.6265,5.687,5.7475,5.808,5.8685,5.929,5.9895,6.05,6.1105,6.171,6.2315,6.292,6.3525,6.413,6.4735,6.534,6.5945,6.655,6.7155,6.776,6.8365,6.897,6.9575,7.018,7.0785,7.139,7.1995,7.26,7.3205,7.381,7.4415,7.502,7.5625,7.623,7.6835,7.744,7.8045,7.865,7.9255,7.986,8.0465,8.107,8.1675,8.228,8.2885,8.349,8.4095,8.47,8.5305,8.591,8.6515,8.712,8.7725,8.833,8.8935,8.954,9.0145,9.075,9.1355,9.196,9.2565,9.317,9.3775,9.438,9.4985,9.559,9.6195,9.68
2250,0.680625,0.7425,0.804375,0.86625,0.928125,0.99,1.051875,1.11375,1.175625,1.2375,1.299375,1.36125,1.423125,1.485,1.546875,1.60875,1.670625,1.7325,1.794375,1.85625,1.918125,1.98,2.041875,2.10375,2.165625,2.2275,2.289375,2.35125,2.413125,2.475,2.536875,2.59875,2.660625,2.7225,2.784375,2.84625,2.908125,2.97,3.031875,3.09375,3.155625,3.2175,3.279375,3.34125,3.403125,3.465,3.526875,3.58875,3.650625,3.7125,3.774375,3.83625,3.898125,3.96,4.021875,4.08375,4.145625,4.2075,4.269375,4.33125,4.393125,4.455,4.516875,4.57875,4.640625,4.7025,4.764375,4.82625,4.888125,4.95,5.011875,5.07375,5.135625,5.1975,5.259375,5.32125,5.383125,5.445,5.506875,5.56875,5.630625,5.6925,5.754375,5.81625,5.878125,5.94,6.001875,6.06375,6.125625,6.1875,6.249375,6.31125,6.373125,6.435,6.496875,6.55875,6.620625,6.6825,6.744375,6.80625,6.868125,6.93,6.991875,7.05375,7.115625,7.1775,7.239375,7.30125,7.363125,7.425,7.486875,7.54875,7.610625,7.6725,7.734375,7.79625,7.858125,7.92,7.981875,8.04375,8.105625,8.1675,8.229375,8.29125,8.353125,8.415,8.476875,8.53875,8.600625,8.6625,8.724375,8.78625,8.848125,8.91,8.971875,9.03375,9.095625,9.1575,9.219375,9.28125,9.343125,9.405,9.466875,9.52875,9.590625,9.6525,9.714375,9.77625,9.838125,9.9
2300,0.69575,0.759,0.82225,0.8855,0.94875,1.012,1.07525,1.1385,1.20175,1.265,1.32825,1.3915,1.45475,1.518,1.58125,1.6445,1.70775,1.771,1.83425,1.8975,1.96075,2.024,2.08725,2.1505,2.21375,2.277,2.34025,2.4035,2.46675,2.53,2.59325,2.6565,2.71975,2.783,2.84625,2.9095,2.97275,3.036,3.09925,3.1625,3.22575,3.289,3.35225,3.4155,3.47875,3.542,3.60525,3.6685,3.73175,3.795,3.85825,3.9215,3.98475,4.048,4.11125,4.1745,4.23775,4.301,4.36425,4.4275,4.49075,4.554,4.61725,4.6805,4.74375,4.807,4.87025,4.9335,4.99675,5.06,5.12325,5.1865,5.24975,5.313,5.37625,5.4395,5.50275,5.566,5.62925,5.6925,5.75575,5.819,5.88225,5.9455,6.00875,6.072,6.13525,6.1985,6.26175,6.325,6.38825,6.4515,6.51475,6.578,6.64125,6.7045,6.76775,6.831,6.89425,6.9575,7.02075,7.084,7.14725,7.2105,7.27375,7.337,7.40025,7.4635,7.52675,7.59,7.65325,7.7165,7.77975,7.843,7.90625,7.9695,8.03275,8.096,8.15925,8.2225,8.28575,8.349,8.41225,8.4755,8.53875,8.602,8.66525,8.7285,8.79175,8.855,8.91825,8.9815,9.04475,9.108,9.17125,9.2345,9.29775,9.361,9.42425,9.4875,9.55075,9.614,9.67725,9.7405,9.80375,9.867,9.93025,9.9935,10.05675,10.12
2350,0.710875,0.7755,0.840125,0.90475,0.969375,1.034,1.098625,1.16325,1.227875,1.2925,1.357125,1.42175,1.486375,1.551,1.615625,1.68025,1.744875,1.8095,1.874125,1.93875,2.003375,2.068,2.132625,2.19725,2.261875,2.3265,2.391125,2.45575,2.520375,2.585,2.649625,2.71425,2.778875,2.8435,2.908125,2.97275,3.037375,3.102,3.166625,3.23125,3.295875,3.3605,3.425125,3.48975,3.554375,3.619,3.683625,3.74825,3.812875,3.8775,3.942125,4.00675,4.071375,4.136,4.200625,4.26525,4.329875,4.3945,4.459125,4.52375,4.588375,4.653,4.717625,4.78225,4.846875,4.9115,4.976125,5.04075,5.105375,5.17,5.234625,5.29925,5.363875,5.4285,5.493125,5.55775,5.622375,5.687,5.751625,5.81625,5.880875,5.9455,6.010125,6.07475,6.139375,6.204,6.268625,6.33325,6.397875,6.4625,6.527125,6.59175,6.656375,6.721,6.785625,6.85025,6.914875,6.9795,7.044125,7.10875,7.173375,7.238,7.302625,7.36725,7.431875,7.4965,7.561125,7.62575,7.690375,7.755,7.819625,7.88425,7.948875,8.0135,8.078125,8.14275,8.207375,8.272,8.336625,8.40125,8.465875,8.5305,8.595125,8.65975,8.724375,8.789,8.853625,8.91825,8.982875,9.0475,9.112125,9.17675,9.241375,9.306,9.370625,9.43525,9.499875,9.5645,9.629125,9.69375,9.758375,9.823,9.887625,9.95225,10.016875,10.0815,10.146125,10.21075,10.275375,10.34
2400,0.726,0.792,0.858,0.924,0.99,1.056,1.122,1.188,1.254,1.32,1.386,1.452,1.518,1.584,1.65,1.716,1.782,1.848,1.914,1.98,2.046,2.112,2.178,2.244,2.31,2.376,2.442,2.508,2.574,2.64,2.706,2.772,2.838,2.904,2.97,3.036,3.102,3.168,3.234,3.3,3.366,3.432,3.498,3.564,3.63,3.696,3.762,3.828,3.894,3.96,4.026,4.092,4.158,4.224,4.29,4.356,4.422,4.488,4.554,4.62,4.686,4.752,4.818,4.884,4.95,5.016,5.082,5.148,5.214,5.28,5.346,5.412,5.478,5.544,5.61,5.676,5.742,5.808,5.874,5.94,6.006,6.072,6.138,6.204,6.27,6.336,6.402,6.468,6.534,6.6,6.666,6.732,6.798,6.864,6.93,6.996,7.062,7.128,7.194,7.26,7.326,7.392,7.458,7.524,7.59,7.656,7.722,7.788,7.854,7.92,7.986,8.052,8.118,8.184,8.25,8.316,8.382,8.448,8.514,8.58,8.646,8.712,8.778,8.844,8.91,8.976,9.042,9.108,9.174,9.24,9.306,9.372,9.438,9.504,9.57,9.636,9.702,9.768,9.834,9.9,9.966,10.032,10.098,10.164,10.23,10.296,10.362,10.428,10.494,10.56
